filerange 44000 44499
rangestart 44000 44499
// objectives
44082	Repairs will be complete in 30 minutes.

//  SpeechEvent: Repairs in progress
//  SHIPYARD (CAPTAIN ELOHIM)
44085	Repairs to the Dreadnaught will be complete in 1 minute.
44086	Repairs to the Dreadnaught will be complete in 5 minutes.
44087	Repairs to the Dreadnaught will be complete in 10 minutes.
44088	Repairs to the Dreadnaught will be complete in 15 minutes.
44089	Repairs to the Dreadnaught will be complete in 20 minutes.
44090	Repairs to the Dreadnaught will be complete in 25 minutes.
44091	Repairs to the Dreadnaught will be complete in 30 minutes

// SpeechEvent: Shipyard under attack 
//  Fleet Intel
44095	The Shipyard is under attack.

//  SpeechEvent: Shipyard Destroyed
//  Fleet Intel
44100	The Shipyard has been destroyed.

//  SpeechEvent: Dreadnaught under attack
//  Fleet Command
44105	Dreadnaught hull integrity at 20 percent and falling.
//  Fleet Intel
44106	We cannot lose the Dreadnaught.
44107	Allocate combat vessels to protect it.

//  Gameplay: Mission Fail
//  Fleet Intel
44110	The Dreadnaught has been destroyed.

44113	MISSION FAILED

//  IntelEvent: Repairs in progress
//  SHIPYARD (CAPTIN ELOHIM)
44115	Fleet, the Dreadnaught's systems are on-line.
44116	Crew has been transferred. She is ready for action.
//  Fleet Intel
// Lines changed to explain that the great cannon has not been restored (the Bentusi restore it in M10)
44117	The Shipyard has restored the Dreadnaught to full combat status.  However, the Phased Cannon Array sustained irreparable damage.
44180	The remaining weapons are operational and firing crews are standing by.
44118	Multiple hyperspace signatures detected.
44119	The Vaygr are launching an attack.

//  IntelEvent: Focus on Carriers
//  Fleet Intel
44120	The Vaygr are retreating.
44121	Eliminate any survivors before they can escape.

//  IntelEvent: We Won.
//  Fleet Intel
44125	The Vaygr have been defeated

// IntelEvent : We won.
// Fleet Intel
44126	Before being captured, Captain Soban activated an emergency tracking device.
44131	Using this signal, we will be able to locate his destination point.
// Fleet Command
44132	Stand by for hyperspace jump.


// MISC


// more location cards - out of step numberwise - used for dreadnaught timer
44140	30 MINUTES UNTIL DREADNAUGHT REPAIRED
44141	25 MINUTES UNTIL DREADNAUGHT REPAIRED
44142	20 MINUTES UNTIL DREADNAUGHT REPAIRED
44143	15 MINUTES UNTIL DREADNAUGHT REPAIRED
44144	10 MINUTES UNTIL DREADNAUGHT REPAIRED
44145	5 MINUTES UNTIL DREADNAUGHT REPAIRED
44146	%1MINUTES%:%2SECONDS% Until Dreadnaught repairs complete
44147	SHIPYARD AT 50 PERCENT HEALTH
44148	SHIPYARD AT 10 PERCENT HEALTH

// Player Names
44150	Hiigaran Navy
44151	Vaygr Staging Force

//Pings

44155	Vaygr Attackers	
44156	Carrier
44157	Hyperspace Gate

// Mission lose
44160	Mission lost

// Ping Descriptions
// For 44155
44170	Destroy the Vaygr Battlecruisers.
// For 44156
44171	These Carriers are launching attacks upon the Mothership.  Destroy them to cripple the Vaygr attack.
// For 44157
44172	The Vaygr are using gates to stage attacks upon the Dreadnaught.

// Save title
44175	SAVING GAME


rangeend
